text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,tag
"RT @ncae: Thank you to Governor Cooper for prioritizing the vaccination of NC educators! # #ncpol #ncED #Shot4SafeReturn 

Complete stateme…",FALSE,0,NA,2021-02-10T19:56:48Z,FALSE,NA,1359592170324377602,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LenoraMCrabtree,48,TRUE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:56:31Z,FALSE,NA,1359592100321452043,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",clairef12345,82,TRUE,FALSE,NA,NA,nced
RT @wakeedpa: We are very pleased to hear the announcement today that NC educators will be prioritized and a timeline has been set for Covi…,FALSE,0,NA,2021-02-10T19:56:21Z,FALSE,NA,1359592056952401920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MbaliaM,5,TRUE,FALSE,NA,NA,nced
RT @nckhui: Mandy Cohen says DHHS is working on operational guidance for how NC schools &amp; childcare centers will handle COVID vaccination d…,FALSE,0,NA,2021-02-10T19:56:02Z,FALSE,NA,1359591979915608068,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MauraLeeLang,11,TRUE,FALSE,NA,NA,nced
"RT @CarolinaJournal: Opinion from @dangibsonatty: ""Mark Robinson is right to stand against Marxist infused critical race theory""

#NCGA #NC…",FALSE,0,NA,2021-02-10T19:55:10Z,FALSE,NA,1359591760452845568,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",APDillon_,9,TRUE,FALSE,NA,NA,nced
"Opinion from @dangibsonatty: ""Mark Robinson is right to stand against Marxist infused critical race theory""

#NCGA… https://t.co/xsBzCwkj5w",FALSE,30,NA,2021-02-10T19:53:16Z,TRUE,NA,1359591284231589888,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CarolinaJournal,9,FALSE,FALSE,NA,NA,nced
RT @GoNCRichardson: Beginning Feb 24th ~ Gp. 3 Frontline Essential Workers (School &amp; Childcare) #vaccinations #nced https://t.co/DmuRTdkUXi,FALSE,0,NA,2021-02-10T19:53:05Z,FALSE,NA,1359591238689841155,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MLozanoABC11,2,TRUE,FALSE,NA,NA,nced
"What is the NCLDS? It's a ""system of systems"" that links data from across agencies and over time (think: early chil… https://t.co/kM96y0LdyU",FALSE,0,analisasorrells,2021-02-10T19:53:03Z,TRUE,1359590220715466761,1359591229172969474,19513068,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",analisasorrells,0,FALSE,FALSE,NA,NA,nced
Cool. But is it too much to schedule teachers to get vaccinated before passing the school reopening bill? #nced https://t.co/SFgm5lqBpr,FALSE,1,NA,2021-02-10T19:52:53Z,FALSE,NA,1359591184793038849,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jvierephoto,0,FALSE,FALSE,NA,NA,nced
Following the #NCGA House floor discussion about the bill to require school districts to offer in-person learning c… https://t.co/9X82AO3NFZ,FALSE,2,NA,2021-02-10T19:52:32Z,TRUE,NA,1359591100277809154,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ColedelCharco,1,FALSE,FALSE,NA,NA,nced
RT @LSchlemmer_WUNC: North Carolina will prioritize educators as the state moves into vaccinating frontline essential workers later this mo…,FALSE,0,NA,2021-02-10T19:51:41Z,FALSE,NA,1359590886594777088,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ColedelCharco,1,TRUE,FALSE,NA,NA,nced
RT @nckhui: NC Gov. Roy Cooper says state will expand COVID-19 vaccination eligibility to teachers &amp; other school workers starting Feb. 24.…,FALSE,0,NA,2021-02-10T19:51:18Z,FALSE,NA,1359590787525218304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MauraLeeLang,58,TRUE,FALSE,NA,NA,nced
RT @wakeedpa: We are very pleased to hear the announcement today that NC educators will be prioritized and a timeline has been set for Covi…,FALSE,0,NA,2021-02-10T19:50:55Z,FALSE,NA,1359590693518336014,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scmlavallee,5,TRUE,FALSE,NA,NA,nced
Beginning Feb 24th ~ Gp. 3 Frontline Essential Workers (School &amp; Childcare) #vaccinations #nced https://t.co/DmuRTdkUXi,FALSE,1,NA,2021-02-10T19:50:44Z,FALSE,NA,1359590645036425217,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GoNCRichardson,2,FALSE,FALSE,NA,NA,nced
"RT @JohnLockeNC: #SchoolChoice has serious benefits to society.

Not only could choice benefit individual children who participate, but it…",FALSE,0,NA,2021-02-10T19:50:28Z,FALSE,NA,1359590579785629704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmaniSchneider1,6,TRUE,FALSE,NA,NA,nced
"RT @ncae: Thank you to Governor Cooper for prioritizing the vaccination of NC educators! # #ncpol #ncED #Shot4SafeReturn 

Complete stateme…",FALSE,0,NA,2021-02-10T19:50:15Z,FALSE,NA,1359590525830000642,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SkewsGirl,48,TRUE,FALSE,NA,NA,nced
"#ncpol
#vaccine 
#covidnc
#nced https://t.co/kJGirPdwng",FALSE,0,NA,2021-02-10T19:49:13Z,FALSE,NA,1359590262432026628,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HNSeal2,0,FALSE,FALSE,NA,NA,nced
"RT @WXIILeeAnne: A big update for teachers and other frontline workers!
State leaders announced a timeline for Group 3 frontline workers to…",FALSE,0,NA,2021-02-10T19:49:07Z,FALSE,NA,1359590237203267590,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sperlmutter53,2,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:48:52Z,FALSE,NA,1359590177216344073,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",flpeir,35,TRUE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:48:41Z,FALSE,NA,1359590129954738178,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JellysMama,82,TRUE,FALSE,NA,NA,nced
"RT @nckhui: North Carolina teachers, childcare staff &amp; PreK-12 staff will be eligible for COVID vaccine this month, governor says. (Via @By…",FALSE,0,NA,2021-02-10T19:48:07Z,FALSE,NA,1359589987285671938,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Millbrook_PTSA,8,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:47:54Z,FALSE,NA,1359589934357700620,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anniema15,35,TRUE,FALSE,NA,NA,nced
"RT @ncae: Thank you to Governor Cooper for prioritizing the vaccination of NC educators! # #ncpol #ncED #Shot4SafeReturn 

Complete stateme…",FALSE,0,NA,2021-02-10T19:47:47Z,FALSE,NA,1359589902162264064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MsRatley,48,TRUE,FALSE,NA,NA,nced
RT @nckhui: NC Gov. Roy Cooper says state will expand COVID-19 vaccination eligibility to teachers &amp; other school workers starting Feb. 24.…,FALSE,0,NA,2021-02-10T19:47:31Z,FALSE,NA,1359589835590299648,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DraganaMendel,58,TRUE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:47:24Z,FALSE,NA,1359589808516063235,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bporras1,82,TRUE,FALSE,NA,NA,nced
RT @nckhui: Mandy Cohen says DHHS is working on operational guidance for how NC schools &amp; childcare centers will handle COVID vaccination d…,FALSE,0,NA,2021-02-10T19:45:24Z,FALSE,NA,1359589304335556609,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrJackson06,11,TRUE,FALSE,NA,NA,nced
"RT @wakeedpa: NC teachers and educators will be eligible for COVID vaccine this month, governor says https://t.co/db5sqGWC6s #NCED",FALSE,0,NA,2021-02-10T19:44:17Z,FALSE,NA,1359589022834778115,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrJackson06,4,TRUE,FALSE,NA,NA,nced
"RT @agranadoster: ,@NC_Governor says teachers and educators first in line in group three, starting Feb. 24, for vaccine. #nced #ncga  @Educ…",FALSE,0,NA,2021-02-10T19:43:20Z,FALSE,NA,1359588781163225089,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LilMsLiability,11,TRUE,FALSE,NA,NA,nced
RT @wakeedpa: We are very pleased to hear the announcement today that NC educators will be prioritized and a timeline has been set for Covi…,FALSE,0,NA,2021-02-10T19:43:14Z,FALSE,NA,1359588759382216704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrJackson06,5,TRUE,FALSE,NA,NA,nced
I'll be tweeting today's virtual meeting of the NC Education Cabinet. Members include education stakeholders from c… https://t.co/5PUPRnRNyN,FALSE,7,NA,2021-02-10T19:43:11Z,TRUE,NA,1359588745561923584,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",analisasorrells,4,FALSE,FALSE,NA,NA,nced
RT @NCASAtweets: In summary: @NC_Governor announced today that DHHS is opening vaccines to Group 3 Feb. 24.  K-12 school-based employees an…,FALSE,0,NA,2021-02-10T19:43:05Z,FALSE,NA,1359588718982680579,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrJackson06,4,TRUE,FALSE,NA,NA,nced
"RT @agranadoster: ,@NC_Governor says teachers and educators first in line in group three, starting Feb. 24, for vaccine. #nced #ncga  @Educ…",FALSE,0,NA,2021-02-10T19:42:58Z,FALSE,NA,1359588689983193093,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrJackson06,11,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:42:25Z,FALSE,NA,1359588552443449347,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kkimor,35,TRUE,FALSE,NA,NA,nced
"RT @WXIILeeAnne: A big update for teachers and other frontline workers!
State leaders announced a timeline for Group 3 frontline workers to…",FALSE,0,NA,2021-02-10T19:42:10Z,FALSE,NA,1359588489914892290,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kennybeckWXII,2,TRUE,FALSE,NA,NA,nced
"A big update for teachers and other frontline workers!
State leaders announced a timeline for Group 3 frontline wor… https://t.co/aAOxtJWlRo",FALSE,0,NA,2021-02-10T19:41:41Z,TRUE,NA,1359588369123131392,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WXIILeeAnne,2,FALSE,FALSE,NA,NA,nced
"RT @ncae: Thank you to Governor Cooper for prioritizing the vaccination of NC educators! # #ncpol #ncED #Shot4SafeReturn 

Complete stateme…",FALSE,0,NA,2021-02-10T19:41:29Z,FALSE,NA,1359588318791544834,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ImageKingUSA1,48,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:40:10Z,FALSE,NA,1359587985424080896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrJackson06,35,TRUE,FALSE,NA,NA,nced
RT @wakeedpa: We are very pleased to hear the announcement today that NC educators will be prioritized and a timeline has been set for Covi…,FALSE,0,NA,2021-02-10T19:39:10Z,FALSE,NA,1359587734881460228,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ApexDems20_08,5,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:37:50Z,FALSE,NA,1359587399861473289,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maryelizalucas,35,TRUE,FALSE,NA,NA,nced
RT @nckhui: Chart from NC Gov. Roy Cooper showing which childcare &amp; K-12 workers will be eligible for COVID vaccinations starting Feb. 24.…,FALSE,0,NA,2021-02-10T19:37:50Z,FALSE,NA,1359587397428723715,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ncpublicschools,7,TRUE,FALSE,NA,NA,nced
RT @nckhui: NC Gov. Roy Cooper says state will expand COVID-19 vaccination eligibility to teachers &amp; other school workers starting Feb. 24.…,FALSE,0,NA,2021-02-10T19:37:41Z,FALSE,NA,1359587363333132289,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mccuebillie,58,TRUE,FALSE,NA,NA,nced
RT @DanBlueNC: This decision goes a long way to giving families peace of mind and helping us get back to normal. #ncpol #nced https://t.co/…,FALSE,0,NA,2021-02-10T19:37:27Z,FALSE,NA,1359587300930445322,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HadenCyndi,1,TRUE,FALSE,NA,NA,nced
RT @nckhui: Mandy Cohen says DHHS is working on operational guidance for how NC schools &amp; childcare centers will handle COVID vaccination d…,FALSE,0,NA,2021-02-10T19:36:43Z,FALSE,NA,1359587117635092481,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",ncpublicschools,11,TRUE,FALSE,NA,NA,nced
RT @theNCForum: Breaking news: @NC_Governor Cooper announces that teachers and school personnel will be at the front of NC's Group 3 for CO…,FALSE,0,NA,2021-02-10T19:36:34Z,FALSE,NA,1359587079609458690,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HC_EarlyCollege,22,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:36:19Z,FALSE,NA,1359587018855096321,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DeanDrescher,35,TRUE,FALSE,NA,NA,nced
RT @pambatchelor: You really don't want to miss this opportunity! Get a team together and sign up now! #nced #CRT #GoOpenNC @ncdpiDTL @NCDP…,FALSE,0,NA,2021-02-10T19:36:08Z,FALSE,NA,1359586972239560705,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DPI_SSTeam,4,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:35:05Z,FALSE,NA,1359586707717324800,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SuperTCS,35,TRUE,FALSE,NA,NA,nced
This decision goes a long way to giving families peace of mind and helping us get back to normal. #ncpol #nced https://t.co/svUhMgqGZ6,FALSE,16,NA,2021-02-10T19:35:04Z,FALSE,NA,1359586702512300034,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanBlueNC,1,FALSE,FALSE,NA,NA,nced
"Teachers get moved to the front of the line.
Gov. Roy Cooper lays out timeline for next vaccination group:… https://t.co/BiB4P6H7EM",FALSE,1,NA,2021-02-10T19:34:39Z,TRUE,NA,1359586599789559811,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",APDillon_,0,FALSE,FALSE,NA,NA,nced
RT @nckhui: Mandy Cohen says DHHS is working on operational guidance for how NC schools &amp; childcare centers will handle COVID vaccination d…,FALSE,0,NA,2021-02-10T19:33:45Z,FALSE,NA,1359586372139573254,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ReneeLWhite5,11,TRUE,FALSE,NA,NA,nced
RT @nckhui: Mandy Cohen says DHHS is working on operational guidance for how NC schools &amp; childcare centers will handle COVID vaccination d…,FALSE,0,NA,2021-02-10T19:33:38Z,FALSE,NA,1359586344029196288,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RogueWave007,11,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:33:35Z,FALSE,NA,1359586330087469060,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t777eason,35,TRUE,FALSE,NA,NA,nced
Mandy Cohen says DHHS is working on operational guidance for how NC schools &amp; childcare centers will handle COVID v… https://t.co/rHNs2z4aZg,FALSE,41,NA,2021-02-10T19:33:19Z,TRUE,NA,1359586263540633604,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nckhui,11,FALSE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:32:43Z,FALSE,NA,1359586110507278344,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GenNation,82,TRUE,FALSE,NA,NA,nced
We are very pleased to hear the announcement today that NC educators will be prioritized and a timeline has been se… https://t.co/dEEMPpbg3h,FALSE,35,NA,2021-02-10T19:32:26Z,TRUE,NA,1359586041490001921,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wakeedpa,5,FALSE,FALSE,NA,NA,nced
RT @nckhui: Chart from NC Gov. Roy Cooper showing which childcare &amp; K-12 workers will be eligible for COVID vaccinations starting Feb. 24.…,FALSE,0,NA,2021-02-10T19:32:14Z,FALSE,NA,1359585990755639296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ncsupers,7,TRUE,FALSE,NA,NA,nced
"Vaccines are an incredible asset to have in the fight against #COVID19, but per @NC_Governor: ""it's safe to #reopen… https://t.co/qsovMA5ncp",FALSE,0,NA,2021-02-10T19:31:00Z,TRUE,NA,1359585678321848320,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",_BlairEllis,0,FALSE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:30:35Z,FALSE,NA,1359585572902305796,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",analisasorrells,35,TRUE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:30:33Z,FALSE,NA,1359585567252570112,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stevewisemanNC,82,TRUE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:30:28Z,FALSE,NA,1359585545907707904,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",mikeaustinwest,82,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:29:42Z,FALSE,NA,1359585353259171849,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",khanlscience,35,TRUE,FALSE,NA,NA,nced
RT @nckhui: NC Gov. Roy Cooper says state will expand COVID-19 vaccination eligibility to teachers &amp; other school workers starting Feb. 24.…,FALSE,0,NA,2021-02-10T19:29:13Z,FALSE,NA,1359585231586615300,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RedandWhiteAP,58,TRUE,FALSE,NA,NA,nced
RT @nckhui: NC Gov. Roy Cooper says state will expand COVID-19 vaccination eligibility to teachers &amp; other school workers starting Feb. 24.…,FALSE,0,NA,2021-02-10T19:28:43Z,FALSE,NA,1359585106600603648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cfhistorynerd,58,TRUE,FALSE,NA,NA,nced
"North Carolina teachers, childcare staff &amp; PreK-12 staff will be eligible for COVID vaccine this month, governor sa… https://t.co/fcxiCMiFsR",FALSE,28,NA,2021-02-10T19:28:22Z,TRUE,NA,1359585015961640963,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nckhui,8,FALSE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:28:04Z,FALSE,NA,1359584939168194563,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",theresamelenas,35,TRUE,FALSE,NA,NA,nced
RT @theNCForum: Breaking news: @NC_Governor Cooper announces that teachers and school personnel will be at the front of NC's Group 3 for CO…,FALSE,0,NA,2021-02-10T19:27:59Z,FALSE,NA,1359584921359114241,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cindy_d4,22,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:27:42Z,FALSE,NA,1359584848063651842,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MsSmartie2u,35,TRUE,FALSE,NA,NA,nced
"RT @wakeedpa: NC teachers and educators will be eligible for COVID vaccine this month, governor says https://t.co/db5sqGWC6s #NCED",FALSE,0,NA,2021-02-10T19:27:35Z,FALSE,NA,1359584819852812292,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",iteravi,4,TRUE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:27:08Z,FALSE,NA,1359584705969090560,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Laura_Oleniacz,82,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:26:48Z,FALSE,NA,1359584623362269192,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NationHahn,35,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:26:25Z,FALSE,NA,1359584523995013122,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",OnMontagueSt,35,TRUE,FALSE,NA,NA,nced
"RT @nckhui: Starting Feb. 24, Mandy Cohen says anyone who must work in-person in a North Carolina childcare or PreK-12 facility will be eli…",FALSE,0,NA,2021-02-10T19:26:02Z,FALSE,NA,1359584429287632897,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cindy_d4,82,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:25:43Z,FALSE,NA,1359584351764295680,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WendyScruggs8,35,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:25:43Z,FALSE,NA,1359584350510198785,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",superkash,35,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:25:36Z,FALSE,NA,1359584318855733252,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",francesberoset,35,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:25:17Z,FALSE,NA,1359584241164693513,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",JuliaOakCityGR,35,TRUE,FALSE,NA,NA,nced
"RT @wakeedpa: NC teachers and educators will be eligible for COVID vaccine this month, governor says https://t.co/db5sqGWC6s #NCED",FALSE,0,NA,2021-02-10T19:25:14Z,FALSE,NA,1359584226648215556,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",keithposton,4,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:25:04Z,FALSE,NA,1359584184172429317,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NCSenateDems,35,TRUE,FALSE,NA,NA,nced
RT @EducationNC: BREAKING: @NC_Governor says teachers and educators will be first in line in group three to receive COVID-19 vaccine starti…,FALSE,0,NA,2021-02-10T19:24:51Z,FALSE,NA,1359584131663937538,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NewAgeMediaNC,35,TRUE,FALSE,NA,NA,nced
"RT @ncae: Thank you to Governor Cooper for prioritizing the vaccination of NC educators! # #ncpol #ncED #Shot4SafeReturn 

Complete stateme…",FALSE,0,NA,2021-02-10T19:24:44Z,FALSE,NA,1359584104161943562,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rawitschp,48,TRUE,FALSE,NA,NA,nced
